trade_date,ticker,side,setup,impulse_type,signal_time_ist,entry_time_ist,entry_price,sl_price,target_price,exit_time_ist,exit_price,outcome,pnl_pct,pnl_pct_gross,adx_signal,rsi_signal,stochk_signal,avwap_dist_atr_signal,ema20_gap_atr_signal,atr_pct_signal,quality_score,position_size_rs,leverage,notional_rs,pnl_rs_gross,pnl_rs,pnl_pct_on_margin,pnl_pct_gross_on_margin
2025-08-29,CSBBANK,SHORT,A_MOD_BREAK_C1_LOW,MODERATE,2025-08-29 09:45:00+05:30,2025-08-29 09:50:00+05:30,372.12557220458984,374.9165139961243,367.66006533813476,2025-08-29 09:55:00+05:30,369.9063877563476,BE,0.46706426930845596,0.5963536542503862,42.65207290649414,40.80882263183594,61.500946044921875,0.4166917745816662,1.2823055378704566,0.0052828379125403075,0.5368174310427265,50000,5.0,250000.0,1490.8841356259657,1167.6606732711398,2.3353213465422797,2.9817682712519313
2025-08-29,ICICIPRULI,SHORT,A_MOD_BREAK_C1_LOW,MODERATE,2025-08-29 09:35:00+05:30,2025-08-29 09:40:00+05:30,602.6794277954101,607.1995235038758,595.4472746618652,2025-08-29 09:55:00+05:30,600.3957755126952,BE,0.24934438654480467,0.37891658108664295,50.91927719116211,11.231884002685547,21.15359115600586,1.275717865084944,3.857760776299577,0.0037915144405075013,0.8332506263898651,50000,5.0,250000.0,947.2914527166073,623.3609663620117,1.2467219327240235,1.8945829054332148
2025-08-29,MUFTI,SHORT,A_MOD_BREAK_C1_LOW,MODERATE,2025-08-29 10:10:00+05:30,2025-08-29 10:15:00+05:30,117.28999633789063,118.16967131042482,115.88251638183594,2025-08-29 10:40:00+05:30,118.16967131042482,SL,-0.8810405202601309,-0.7500000000000084,38.68012619018555,7.640068054199219,3.6054422855377197,1.7698398791565917,2.804849432211309,0.006148189838477117,0.7499238717051866,50000,5.0,250000.0,-1875.0000000000211,-2202.601300650327,-4.405202601300654,-3.750000000000042
2025-08-29,NAM-INDIA,SHORT,A_MOD_BREAK_C1_LOW,MODERATE,2025-08-29 13:55:00+05:30,2025-08-29 14:00:00+05:30,786.9425555908203,792.8446247577516,777.4992449237305,2025-08-29 14:15:00+05:30,782.59075,BE,0.4236559141042691,0.5530016847993617,26.236799240112305,21.35416603088379,3.012345790863037,3.2604178303895237,2.556915137899041,0.003394014436896967,0.6035519886016845,50000,5.0,250000.0,1382.5042119984043,1059.1397852606729,2.118279570521346,2.7650084239968087
2025-08-29,PANAMAPET,SHORT,A_MOD_BREAK_C1_LOW,MODERATE,2025-08-29 10:10:00+05:30,2025-08-29 10:15:00+05:30,314.937,317.2990275,311.157756,2025-08-29 10:25:00+05:30,317.2990275,SL,-0.8810405202601166,-0.7500000000000033,43.526973724365234,6.730769157409668,4.494598865509033,2.6485354680019184,4.839693210664018,0.00404761897193061,0.8629046058654786,50000,5.0,250000.0,-1875.0000000000084,-2202.6013006502913,-4.405202601300583,-3.7500000000000164
2025-08-29,RITES,SHORT,A_MOD_BREAK_C1_LOW,MODERATE,2025-08-29 09:35:00+05:30,2025-08-29 09:40:00+05:30,242.95,244.77212500000002,240.03459999999998,2025-08-29 10:40:00+05:30,244.77212500000002,SL,-0.8810405202601281,-0.7500000000000117,40.437679290771484,26.923076629638672,8.458049774169922,1.6056597009504112,3.395141207439217,0.0025420989525866333,0.7475556370278942,50000,5.0,250000.0,-1875.000000000029,-2202.6013006503204,-4.405202601300641,-3.750000000000058
2025-08-29,SIGNATURE,SHORT,A_MOD_BREAK_C1_LOW,MODERATE,2025-08-29 09:45:00+05:30,2025-08-29 09:50:00+05:30,1083.3832555908202,1091.5086300077514,1070.3826565237305,2025-08-29 09:55:00+05:30,1079.6292244873046,BE,0.21689563591694325,0.34650998011487827,28.21659278869629,20.40816307067871,2.597402572631836,1.611256350422173,3.2015958059155096,0.004449454489125705,0.5652187531543247,50000,5.0,250000.0,866.2749502871957,542.2390897923582,1.0844781795847163,1.7325499005743914
2025-08-29,TAJGVK,SHORT,A_MOD_BREAK_C1_LOW,MODERATE,2025-08-29 09:35:00+05:30,2025-08-29 09:40:00+05:30,410.66785,413.747858875,405.7398358,2025-08-29 10:00:00+05:30,413.747858875,SL,-0.8810405202601328,-0.750000000000008,35.643001556396484,39.58333206176758,17.004281997680664,1.390827750677101,1.546813748720964,0.004588112633883808,0.6153805671504882,50000,5.0,250000.0,-1875.0000000000198,-2202.601300650332,-4.405202601300664,-3.7500000000000395
2025-08-29,TATACOMM,SHORT,A_MOD_BREAK_C1_LOW,MODERATE,2025-08-29 10:00:00+05:30,2025-08-29 10:05:00+05:30,1527.9943888183593,1539.454346734497,1509.658456152539,2025-08-29 10:25:00+05:30,1524.660275512695,BE,0.08842070575935386,0.21820193385936418,38.422088623046875,13.225057601928711,3.600823163986206,2.072151228346945,2.554534135578026,0.003967994216716452,0.786331329345703,50000,5.0,250000.0,545.5048346484105,221.05176439838465,0.44210352879676934,1.0910096692968207
2025-09-02,ADANIENT,SHORT,A_MOD_BREAK_C1_LOW,MODERATE,2025-09-02 14:00:00+05:30,2025-09-02 14:05:00+05:30,2200.359888818359,2216.862587984497,2173.9555701525387,2025-09-02 14:30:00+05:30,2196.89990234375,EOD,0.02738587925269345,0.15724638920169023,34.618751525878906,18.058691024780273,6.836104869842529,3.3086299203780722,3.0480926991818116,0.0023236192393877027,0.7292812728881835,50000,5.0,250000.0,393.11597300422557,68.46469813173363,0.13692939626346726,0.7862319460084511
2025-09-02,AEGISLOG,SHORT,A_MOD_BREAK_C1_LOW,MODERATE,2025-09-02 13:25:00+05:30,2025-09-02 13:30:00+05:30,688.8622,694.0286665000001,680.5958536,2025-09-02 13:35:00+05:30,687.0048622436523,BE,0.13990964504691702,0.26962399103155327,32.00813293457031,15.086206436157227,6.1915788650512695,6.038013981809104,3.8982981441931117,0.002187435270566899,0.6901219940185546,50000,5.0,250000.0,674.0599775788831,349.7741126172926,0.6995482252345852,1.3481199551577663
2025-09-02,GARFIBRES,SHORT,A_MOD_BREAK_C1_LOW,MODERATE,2025-09-02 13:55:00+05:30,2025-09-02 14:00:00+05:30,765.8468,771.5906510000001,756.6566384,2025-09-02 14:30:00+05:30,765.8499755859375,EOD,-0.13048022211609103,-0.0004146502848180347,32.88800811767578,29.357797622680664,19.654380798339844,2.18115957295806,1.8413502046378356,0.002578160766677824,0.6953876319970285,50000,5.0,250000.0,-1.0366257120450868,-326.2005552902276,-0.6524011105804552,-0.0020732514240901735
2025-09-02,GOODLUCK,SHORT,A_MOD_BREAK_C1_LOW,MODERATE,2025-09-02 13:55:00+05:30,2025-09-02 14:00:00+05:30,1142.2715,1150.83853625,1128.5642420000001,2025-09-02 14:05:00+05:30,1139.0067755126952,BE,0.1561165584865051,0.28580985232537753,27.917158126831055,20.64777374267578,20.07059669494629,5.220737783486684,2.7368192125388333,0.00282588307654049,0.6287573719024657,50000,5.0,250000.0,714.5246308134438,390.2913962162628,0.7805827924325256,1.4290492616268875
2025-09-02,MAXHEALTH,SHORT,A_PULLBACK_C2_THEN_BREAK_C2_LOW,MODERATE,2025-09-02 10:25:00+05:30,2025-09-02 10:35:00+05:30,1164.3670555908202,1173.0998085077515,1150.3946509237303,2025-09-02 10:45:00+05:30,1173.0998085077515,SL,-0.8810405202601382,-0.7500000000000131,51.861392974853516,26.060606002807617,23.67346954345703,0.37322411145170714,1.311827414380162,0.0034580013782681313,0.6409055902230569,50000,5.0,250000.0,-1875.0000000000327,-2202.6013006503454,-4.405202601300691,-3.7500000000000657
2025-09-02,POONAWALLA,SHORT,A_MOD_BREAK_C1_LOW,MODERATE,2025-09-02 13:25:00+05:30,2025-09-02 13:30:00+05:30,425.11497220458983,428.3033344961243,420.01359253813473,2025-09-02 14:30:00+05:30,426.1000061035156,EOD,-0.36207640545656666,-0.2317099992544457,28.986263275146484,11.409396171569824,2.9827311038970947,4.231948458440145,3.2120292488315467,0.0023851515194165712,0.6447939491271972,50000,5.0,250000.0,-579.2749981361142,-905.1910136414166,-1.8103820272828333,-1.1585499962722283
2025-09-02,TALBROAUTO,SHORT,A_MOD_BREAK_C1_LOW,MODERATE,2025-09-02 13:50:00+05:30,2025-09-02 13:55:00+05:30,262.64747220458986,264.6173282461243,259.49570253813476,2025-09-02 14:30:00+05:30,263.79998779296875,EOD,-0.5694428032090892,-0.4388070361785683,36.53864288330078,22.727272033691406,10.631793022155762,3.4558831533393484,3.247129583159509,0.004200880714378483,0.7580796432495116,50000,5.0,250000.0,-1097.0175904464209,-1423.607008022723,-2.847214016045446,-2.1940351808928416
2025-09-02,WELCORP,SHORT,A_MOD_BREAK_C1_LOW,MODERATE,2025-09-02 10:10:00+05:30,2025-09-02 10:15:00+05:30,836.0327722045898,842.3030179961243,826.0003789381348,2025-09-02 10:20:00+05:30,830.9353622436522,BE,0.4804421244462279,0.609714132078331,38.94088363647461,37.336814880371094,2.8896572589874268,1.600629240075179,1.6406585715030588,0.005747911075545253,0.7062563001354285,50000,5.0,250000.0,1524.2853301958276,1201.1053111155697,2.4022106222311397,3.048570660391655
2025-09-03,GLOBUSSPR,SHORT,A_MOD_BREAK_C1_LOW,MODERATE,2025-09-03 09:40:00+05:30,2025-09-03 09:45:00+05:30,1179.0641888183593,1187.907170234497,1164.915418552539,2025-09-03 10:10:00+05:30,1173.9112244873045,BE,0.30754189208711746,0.43703849034877756,36.49897766113281,15.817694664001465,7.939424991607666,1.704230045645365,3.5882632572332014,0.004561072011686206,0.7057249229049309,50000,5.0,250000.0,1092.596225871944,768.8547302177936,1.5377094604355874,2.185192451743888
2025-09-03,GODREJAGRO,SHORT,A_MOD_BREAK_C1_LOW,MODERATE,2025-09-03 09:45:00+05:30,2025-09-03 09:50:00+05:30,725.1549277954101,730.5935897538758,716.4530686618651,2025-09-03 10:00:00+05:30,730.5935897538758,SL,-0.8810405202601332,-0.7500000000000133,37.55821228027344,13.9937105178833,20.4761905670166,1.0338232494949209,3.1200745427456438,0.00693782037470974,0.6042922528657126,50000,5.0,250000.0,-1875.0000000000334,-2202.601300650333,-4.405202601300666,-3.750000000000067
2025-09-04,KFINTECH,SHORT,A_MOD_BREAK_C1_LOW,MODERATE,2025-09-04 10:10:00+05:30,2025-09-04 10:15:00+05:30,1057.7884,1065.7218129999999,1045.0949392,2025-09-04 12:30:00+05:30,1054.3535510253905,BE,0.19507717097598415,0.3247198565052703,31.159027099609375,36.47416305541992,19.88555145263672,0.6130665501420569,0.8866902108463182,0.004110754210312785,0.3790065633113165,50000,5.0,250000.0,811.7996412631758,487.69292743996033,0.9753858548799207,1.6235992825263514
2025-09-04,RENUKA,SHORT,A_MOD_BREAK_C1_LOW,MODERATE,2025-09-04 10:10:00+05:30,2025-09-04 10:15:00+05:30,31.490000915527343,31.7261759223938,31.112120904541015,2025-09-04 10:35:00+05:30,31.303629081726072,BE,0.4625492353845426,0.5918444851787008,25.579235076904297,26.373626708984375,2.9539294242858887,2.2342202480496463,2.2107399731691597,0.00705690778953815,0.5936885261535645,50000,5.0,250000.0,1479.6112129467522,1156.3730884613565,2.3127461769227127,2.9592224258935045
2025-09-05,GALAXYSURF,SHORT,A_MOD_BREAK_C1_LOW,MODERATE,2025-09-05 09:35:00+05:30,2025-09-05 09:40:00+05:30,2327.934222363281,2345.393729031006,2299.9990116949216,2025-09-05 10:05:00+05:30,2345.393729031006,SL,-0.8810405202601352,-0.7500000000000074,41.63370895385742,25.039873123168945,29.143646240234375,1.2103612891371187,2.4748195760394127,0.004301042106530185,0.696318859906857,50000,5.0,250000.0,-1875.0000000000186,-2202.601300650338,-4.405202601300676,-3.7500000000000373
2025-09-05,KIRLOSBROS,SHORT,A_MOD_BREAK_C1_LOW,MODERATE,2025-09-05 10:15:00+05:30,2025-09-05 10:20:00+05:30,1994.7009555908203,2009.6612127577516,1970.7645441237305,2025-09-05 10:25:00+05:30,1985.2379489746093,BE,0.344959288913275,0.4744072834420505,27.624794006347656,33.9237060546875,27.57501983642578,0.8171208489796601,1.2526796178988628,0.0049538595651350565,0.3800020395615985,50000,5.0,250000.0,1186.0182086051263,862.3982222831875,1.724796444566375,2.3720364172102526
2025-09-05,POLYPLEX,SHORT,A_MOD_BREAK_C1_LOW,MODERATE,2025-09-05 09:35:00+05:30,2025-09-05 09:40:00+05:30,1008.6982444091797,1016.2634812422485,996.5938654762695,2025-09-05 10:35:00+05:30,1016.2634812422485,SL,-0.8810405202601169,-0.7500000000000018,61.779293060302734,31.899641036987305,19.588163375854492,0.5610163786290321,2.380818807797703,0.0035894820121431465,0.7081778662600806,50000,5.0,250000.0,-1875.0000000000045,-2202.601300650292,-4.405202601300584,-3.750000000000009
2025-09-05,VBL,SHORT,A_PULLBACK_C2_THEN_BREAK_C2_LOW,MODERATE,2025-09-05 09:30:00+05:30,2025-09-05 09:40:00+05:30,479.904,483.50328,474.145152,2025-09-05 09:45:00+05:30,478.02980612182614,BE,0.2609780821589724,0.39053516498588375,41.00548553466797,13.774105072021484,10.88752269744873,1.7320802184579662,4.5306252206298625,0.004991161619847767,0.7781963212501635,50000,5.0,250000.0,976.3379124647093,652.445205397431,1.3048904107948618,1.9526758249294187
2025-09-08,ASIANENE,SHORT,A_MOD_BREAK_C1_LOW,MODERATE,2025-09-08 09:30:00+05:30,2025-09-08 09:35:00+05:30,369.2761361022949,372.04570712306213,364.84482246906737,2025-09-08 09:40:00+05:30,367.7499438781738,BE,0.2837654637252935,0.41329294663610616,26.101905822753906,28.24561309814453,4.594820499420166,1.688786147079995,2.484936587737784,0.00989189469849319,0.5470661630803078,50000,5.0,250000.0,1033.2323665902654,709.4136593132337,1.4188273186264673,2.066464733180531
2025-09-08,DEEPINDS,SHORT,A_MOD_BREAK_C1_LOW,MODERATE,2025-09-08 10:10:00+05:30,2025-09-08 10:15:00+05:30,539.892,543.9411900000001,533.4132960000001,2025-09-08 10:20:00+05:30,537.608,BE,0.2935327769239328,0.42304757247747793,26.87517738342285,24.91103172302246,12.023310661315918,1.413072533413628,1.7531936166647422,0.005363913741630456,0.4980750349319648,50000,5.0,250000.0,1057.6189311936948,733.831942309832,1.4676638846196641,2.1152378623873895
2025-09-08,PARADEEP,SHORT,A_MOD_BREAK_C1_LOW,MODERATE,2025-09-08 09:55:00+05:30,2025-09-08 10:00:00+05:30,195.72999877929686,197.1979737701416,193.3812387939453,2025-09-08 10:05:00+05:30,194.8929275512695,BE,0.29815750374268724,0.42766629195723244,28.122970581054688,10.948904991149902,3.8716557025909424,2.6473590829010996,3.3320078676147684,0.005512173139834156,0.6318445587158203,50000,5.0,250000.0,1069.165729893081,745.3937593567182,1.4907875187134365,2.138331459786162
2025-09-08,SHK,SHORT,A_MOD_BREAK_C1_LOW,MODERATE,2025-09-08 11:00:00+05:30,2025-09-08 11:05:00+05:30,254.99899305114747,256.9114854990311,251.9390051345337,2025-09-08 11:55:00+05:30,256.9114854990311,SL,-0.881040520260125,-0.7500000000000008,34.00330352783203,16.260162353515625,10.804420471191406,2.937790806316774,3.90027174296357,0.004469880118627285,0.7200495529174804,50000,5.0,250000.0,-1875.0000000000018,-2202.6013006503126,-4.405202601300625,-3.7500000000000036
2025-09-09,BHARTIHEXA,SHORT,A_MOD_BREAK_C1_LOW,MODERATE,2025-09-09 09:30:00+05:30,2025-09-09 09:35:00+05:30,1737.6524,1750.6847930000001,1716.8005712,2025-09-09 11:40:00+05:30,1750.6847930000001,SL,-0.8810405202601285,-0.7500000000000107,33.99514389038086,24.88262939453125,44.37367248535156,1.1656414081893556,2.2896154898094303,0.0021612648006477508,0.57391440478885,50000,5.0,250000.0,-1875.0000000000266,-2202.6013006503213,-4.405202601300642,-3.7500000000000533
2025-09-09,KALYANKJIL,SHORT,A_MOD_BREAK_C1_LOW,MODERATE,2025-09-09 10:05:00+05:30,2025-09-09 10:10:00+05:30,500.4998861022949,504.25363524806215,494.4938874690674,2025-09-09 10:35:00+05:30,497.9393622436523,BE,0.3821936664413653,0.5115932949721574,38.261322021484375,21.6931209564209,13.238770484924316,1.134737872050667,2.178715314020828,0.002803218398749968,0.6324989579311324,50000,5.0,250000.0,1278.9832374303935,955.4841661034133,1.9109683322068267,2.5579664748607867
2025-09-09,SUPREMEIND,SHORT,A_MOD_BREAK_C1_LOW,MODERATE,2025-09-09 10:20:00+05:30,2025-09-09 10:25:00+05:30,4419.116,4452.259370000001,4366.086608,2025-09-09 14:10:00+05:30,4403.169999999999,BE,0.23124569501582776,0.3608413990490592,28.60469627380371,30.21664810180664,5.516705513000488,2.0435731110725435,2.7878766281148497,0.0026648350970238043,0.6390704441070556,50000,5.0,250000.0,902.103497622648,578.1142375395694,1.1562284750791387,1.8042069952452962
