trade_date,ticker,side,setup,impulse_type,signal_time_ist,entry_time_ist,entry_price,sl_price,target_price,exit_time_ist,exit_price,outcome,pnl_pct,pnl_pct_gross,adx_signal,rsi_signal,stochk_signal,avwap_dist_atr_signal,ema20_gap_atr_signal,atr_pct_signal,quality_score,pnl_pct_price,pnl_pct_gross_price,position_size_rs,leverage,notional_exposure_rs,pnl_rs,pnl_rs_gross
2025-09-08,SHK,SHORT,A_MOD_BREAK_C1_LOW,MODERATE,2025-09-08 11:00:00+05:30,2025-09-08 11:15:00+05:30,254.99899000000002,256.91148242500003,251.93900212000003,2025-09-08 12:00:00+05:30,256.91148242500003,SL,-4.405202601300566,-3.7500000000000204,33.61727255193017,23.344103389929018,13.917931380707634,1.6249587139219905,3.4354528442269046,0.0075859291084855,0.6486268632153009,-0.8810405202601133,-0.7500000000000041,50000.0,5.0,250000.0,-2202.601300650283,-1875.0000000000102
2025-09-09,BAJAJCON,SHORT,A_MOD_BREAK_C1_LOW,MODERATE,2025-09-09 10:15:00+05:30,2025-09-09 10:30:00+05:30,220.23,221.88172500000002,217.58723999999998,2025-09-09 11:15:00+05:30,221.88172500000002,SL,-4.405202601300632,-3.750000000000062,38.86562940523602,20.49306625135749,16.27461341108606,1.2148114929734264,3.1585421990114564,0.005090930301891161,0.6555764523488898,-0.8810405202601262,-0.7500000000000124,50000.0,5.0,250000.0,-2202.601300650316,-1875.0000000000312
2025-09-09,GSFC,SHORT,A_MOD_BREAK_C1_LOW,MODERATE,2025-09-09 10:15:00+05:30,2025-09-09 10:30:00+05:30,204.06,205.59045,201.61128,2025-09-09 14:30:00+05:30,204.39,EOD,-1.4599625599331514,-0.8085857100852301,25.637423587467644,13.043478258979121,4.027268196074304,1.6834080542184646,4.132989851047269,0.005869595634531982,0.539157763300246,-0.2919925119866303,-0.161717142017046,50000.0,5.0,250000.0,-729.9812799665757,-404.29285504261503
2025-09-10,RALLIS,SHORT,A_MOD_BREAK_C1_LOW,MODERATE,2025-09-10 11:15:00+05:30,2025-09-10 11:30:00+05:30,341.18175,343.74061312500004,337.08756900000003,2025-09-10 12:00:00+05:30,338.96385,BE,2.604222761444941,3.250320393749142,42.843362651535465,16.35220125642192,7.1621457169629865,1.187242298710968,2.8393569871407043,0.0076239280485254106,0.7104178420474514,0.5208445522889882,0.6500640787498284,50000.0,5.0,250000.0,1302.1113807224704,1625.160196874571
2025-09-11,ANGELONE,SHORT,B_HUGE_RED_FAILED_BOUNCE,HUGE,2025-09-11 10:15:00+05:30,2025-09-11 13:00:00+05:30,2308.5382,2325.8522365,2280.8357416,2025-09-11 13:15:00+05:30,2238.3950999999997,BE,14.561537401751323,15.192102950689799,31.032473926204403,37.13826366475891,38.43494688778941,0.6895467305318853,1.254854302173587,0.005208011374173194,0.44890050184482533,2.9123074803502647,3.0384205901379597,50000.0,5.0,250000.0,7280.768700875661,7596.051475344899
2025-09-11,MINDACORP,SHORT,A_MOD_BREAK_C1_LOW,MODERATE,2025-09-11 13:00:00+05:30,2025-09-11 13:15:00+05:30,504.59906,508.38355295,498.54387128,2025-09-11 14:15:00+05:30,508.38355295,SL,-4.405202601300563,-3.750000000000014,41.95351002893283,29.081632648906663,22.557399027987703,1.6154701867675998,2.0280338704664627,0.0031676895664224953,0.7720099331183223,-0.8810405202601126,-0.7500000000000029,50000.0,5.0,250000.0,-2202.6013006502812,-1875.0000000000073
2025-09-12,METROPOLIS,SHORT,A_MOD_BREAK_C1_LOW,MODERATE,2025-09-12 10:30:00+05:30,2025-09-12 10:45:00+05:30,2091.5816,2107.268462,2066.4826208,2025-09-12 12:15:00+05:30,2086.3403,BE,0.6042558440955907,1.2529513550894065,33.61208451461906,10.434782608377574,19.214876033058207,0.9552244355167965,3.3024647336735735,0.00381043430756622,0.5313455439347252,0.12085116881911816,0.2505902710178813,50000.0,5.0,250000.0,302.1279220477954,626.4756775447032
2025-09-12,ORIENTHOT,SHORT,A_MOD_BREAK_C1_LOW,MODERATE,2025-09-12 11:00:00+05:30,2025-09-12 11:15:00+05:30,142.33999999999997,143.40755,140.63191999999998,2025-09-12 12:00:00+05:30,141.68377999999998,BE,1.6577874999042919,2.3051145145426113,41.2446199275729,28.809788649573576,17.55003450655622,1.7748516829970267,3.153659228161114,0.006797226932067883,0.7892683434380732,0.3315574999808584,0.46102290290852227,50000.0,5.0,250000.0,828.8937499521459,1152.5572572713056
2025-09-12,SRHHYPOLTD,SHORT,A_MOD_BREAK_C1_LOW,MODERATE,2025-09-12 13:15:00+05:30,2025-09-12 13:30:00+05:30,607.07856,611.6316492000001,599.79361728,2025-09-12 14:00:00+05:30,604.809,BE,1.221353441874902,1.8692473672600705,27.43515193973846,33.333333330628236,13.715913715913723,1.4962259244919516,1.8965206192736872,0.003786008230452694,0.5281928468458528,0.2442706883749804,0.3738494734520141,50000.0,5.0,250000.0,610.676720937451,934.6236836300352
2025-09-15,JBCHEPHARM,SHORT,A_MOD_BREAK_C1_LOW,MODERATE,2025-09-15 11:15:00+05:30,2025-09-15 11:30:00+05:30,1673.2652799999998,1685.8147695999999,1653.1860966399997,2025-09-15 12:45:00+05:30,1685.8147695999999,SL,-4.405202601300571,-3.750000000000005,35.000703777859556,12.760416666201138,8.390867099600053,1.5969069008923449,2.618698047927258,0.003814416274842806,0.6644692643240537,-0.8810405202601143,-0.750000000000001,50000.0,5.0,250000.0,-2202.601300650286,-1875.0000000000025
2025-09-15,KRBL,SHORT,A_MOD_BREAK_C1_LOW,MODERATE,2025-09-15 11:00:00+05:30,2025-09-15 11:15:00+05:30,395.62086,398.58801645,390.87340968,2025-09-15 11:45:00+05:30,398.58801645,SL,-4.4052026013006245,-3.750000000000006,49.55704844117253,14.482200646921086,23.85398981324276,0.7796005909571381,3.4577225530497047,0.018860454234603877,0.739785830035087,-0.8810405202601248,-0.7500000000000012,50000.0,5.0,250000.0,-2202.601300650312,-1875.000000000003
2025-09-16,SPIC,SHORT,A_MOD_BREAK_C1_LOW,MODERATE,2025-09-16 10:30:00+05:30,2025-09-16 10:45:00+05:30,104.86,105.64645,103.60168,2025-09-16 12:15:00+05:30,105.64645,SL,-4.405202601300618,-3.7500000000000098,28.82404582663947,27.529411755637156,40.45803050077628,0.6552887942169212,1.9876988615689186,0.006415576993727289,0.40642116946599915,-0.8810405202601237,-0.750000000000002,50000.0,5.0,250000.0,-2202.601300650309,-1875.000000000005
2025-09-17,BRITANNIA,SHORT,A_MOD_BREAK_C1_LOW,MODERATE,2025-09-17 10:00:00+05:30,2025-09-17 10:15:00+05:30,6079.2839,6124.878529250001,6006.3324932000005,2025-09-17 11:15:00+05:30,6053.105,BE,1.5055989582513503,2.153123659844278,31.147348452990578,21.689497716756335,9.73169048460672,1.487804728380651,3.9430451572901823,0.003966949908455002,0.5875760542614725,0.30111979165027003,0.4306247319688556,50000.0,5.0,250000.0,752.799479125675,1076.561829922139
2025-09-19,BAJAJHLDNG,SHORT,A_PULLBACK_C2_THEN_BREAK_C2_LOW,MODERATE,2025-09-19 10:30:00+05:30,2025-09-19 11:00:00+05:30,13277.344,13376.92408,13118.015871999998,2025-09-19 14:00:00+05:30,13240.603,BE,0.7350719165935137,1.3835975026330563,41.383917723385565,20.63037249275392,9.116379494094723,1.810482845921999,3.1860609245044946,0.004066265060240964,0.7975932638871333,0.14701438331870273,0.27671950052661126,50000.0,5.0,250000.0,367.53595829675686,691.7987513165282
2025-09-19,GOODLUCK,SHORT,A_MOD_BREAK_C1_LOW,MODERATE,2025-09-19 11:15:00+05:30,2025-09-19 11:30:00+05:30,1079.784,1087.8823800000002,1066.8265920000001,2025-09-19 12:45:00+05:30,1076.2189999999998,BE,1.0026150636164919,1.6507931215874108,28.41645361053751,35.89743589600411,45.76923076923083,0.31876889314564705,1.259513836927879,0.005077954536438333,0.30500705230494485,0.2005230127232984,0.33015862431748216,50000.0,5.0,250000.0,501.307531808246,825.3965607937054
2025-09-22,GUJGASLTD,SHORT,A_MOD_BREAK_C1_LOW,MODERATE,2025-09-22 10:15:00+05:30,2025-09-22 10:30:00+05:30,434.31311999999997,437.5704684,429.10136256,2025-09-22 11:30:00+05:30,433.34614999999997,BE,0.4643403232840818,1.113217579059094,34.82906266369655,33.836858003179856,45.30938123752478,0.7132327604150513,1.9344675681353776,0.004948216340621398,0.5039750514348511,0.09286806465681637,0.2226435158118188,50000.0,5.0,250000.0,232.1701616420409,556.608789529547
2025-09-22,HONDAPOWER,SHORT,A_MOD_BREAK_C1_LOW,MODERATE,2025-09-22 10:45:00+05:30,2025-09-22 11:00:00+05:30,2859.52798,2880.97443985,2825.2136442399997,2025-09-22 13:15:00+05:30,2880.97443985,SL,-4.405202601300577,-3.7500000000000595,28.2692758623192,23.89127324701778,17.64246682279469,1.1474754975140478,2.046836089306426,0.004092691087971636,0.4848473499997464,-0.8810405202601155,-0.7500000000000119,50000.0,5.0,250000.0,-2202.6013006502885,-1875.0000000000296
2025-09-22,LTIM,SHORT,A_MOD_BREAK_C1_LOW,MODERATE,2025-09-22 11:00:00+05:30,2025-09-22 11:15:00+05:30,5274.9448,5314.506886,5211.6454624,2025-09-22 12:30:00+05:30,5314.506886,SL,-4.405202601300609,-3.749999999999991,39.85596373506048,17.410071942375893,33.33333333333332,0.5000781419566261,3.0331578991825627,0.008038672165506052,0.5453531308683168,-0.8810405202601219,-0.7499999999999982,50000.0,5.0,250000.0,-2202.601300650305,-1874.9999999999957
2025-09-22,NUVAMA,SHORT,A_MOD_BREAK_C1_LOW,MODERATE,2025-09-22 11:00:00+05:30,2025-09-22 11:15:00+05:30,1256.2487,1265.6705652500002,1241.1737156000002,2025-09-22 14:30:00+05:30,1253.5,EOD,0.44510884564848374,1.0940110823597664,36.68308919428798,4.687499999794923,2.4265644955300076,2.0984158941878883,3.5505669658348578,0.003581376840429765,0.7602463379143196,0.08902176912969675,0.21880221647195328,50000.0,5.0,250000.0,222.5544228242419,547.0055411798832
2025-09-22,RELAXO,SHORT,A_MOD_BREAK_C1_LOW,MODERATE,2025-09-22 10:45:00+05:30,2025-09-22 11:00:00+05:30,463.9072,467.386504,458.3403136,2025-09-22 11:30:00+05:30,462.43314999999996,BE,0.9404749194306481,1.5887336950149014,49.32950300898776,24.154025670155974,20.290135396518394,1.1766366878852192,3.6110246107259876,0.008701996927803367,0.8058539655147297,0.1880949838861296,0.3177467390029803,50000.0,5.0,250000.0,470.237459715324,794.3668475074508
2025-09-22,SBICARD,SHORT,A_MOD_BREAK_C1_LOW,MODERATE,2025-09-22 10:45:00+05:30,2025-09-22 11:00:00+05:30,865.8767899999999,872.370865925,855.48626852,2025-09-22 14:30:00+05:30,867.1,EOD,-1.3575857004716028,-0.7063418341540881,37.46192686889674,37.959183672023336,40.931372549019656,1.083456410467082,2.151538407749734,0.004803097709672101,0.6115337748651903,-0.27151714009432054,-0.14126836683081762,50000.0,5.0,250000.0,-678.7928502358013,-353.17091707704407
2025-09-23,DBL,SHORT,A_MOD_BREAK_C1_LOW,MODERATE,2025-09-23 11:00:00+05:30,2025-09-23 11:15:00+05:30,551.03977,555.172568275,544.42729276,2025-09-23 11:30:00+05:30,544.6289999999999,BE,5.174216476296424,5.816975787428257,33.83121226777214,13.747645950310783,10.263157894736887,1.2450968551208605,2.625659966018072,0.007296432135405201,0.5853601336627325,1.0348432952592848,1.1633951574856514,50000.0,5.0,250000.0,2587.108238148212,2908.4878937141284
2025-09-23,INDHOTEL,SHORT,A_MOD_BREAK_C1_LOW,MODERATE,2025-09-23 10:15:00+05:30,2025-09-23 10:30:00+05:30,753.8492,759.5030690000001,744.8030096,2025-09-23 11:00:00+05:30,750.3443,BE,1.6773675970083193,2.3246691778674173,33.739117395591876,9.596928982209391,3.223733250926612,1.8327780054314624,4.720050809829635,0.00401794587841102,0.686822911884384,0.33547351940166387,0.4649338355734835,50000.0,5.0,250000.0,838.6837985041598,1162.3345889337088
2025-09-23,IRCON,SHORT,A_MOD_BREAK_C1_LOW,MODERATE,2025-09-23 11:15:00+05:30,2025-09-23 11:30:00+05:30,178.75,180.09062500000002,176.605,2025-09-23 11:45:00+05:30,178.27321999999998,BE,0.6850597998300966,1.3336503496504037,45.30765651689166,27.526595739556186,6.202967999684294,1.9440176755812277,2.8306082199422375,0.004957099717193665,0.8798179409800897,0.1370119599660193,0.26673006993008075,50000.0,5.0,250000.0,342.5298999150483,666.8251748252019
2025-09-23,KEI,SHORT,A_MOD_BREAK_C1_LOW,MODERATE,2025-09-23 10:30:00+05:30,2025-09-23 10:45:00+05:30,4089.182,4119.850865,4040.1118159999996,2025-09-23 11:00:00+05:30,4074.3865999999994,BE,1.1611182559094657,1.809090424441909,35.40603275032004,6.352087114256875,21.161835543063884,0.9188378211120012,2.7095998574012023,0.005208296958480275,0.5518871099494007,0.23222365118189314,0.3618180848883818,50000.0,5.0,250000.0,580.5591279547328,904.5452122209545
2025-09-23,KRN,SHORT,A_MOD_BREAK_C1_LOW,MODERATE,2025-09-23 11:15:00+05:30,2025-09-23 11:30:00+05:30,862.4774699999999,868.946051025,852.12774036,2025-09-23 12:00:00+05:30,852.55,BE,5.112365755642713,5.755205408438073,26.112946673138776,26.086956520226806,5.842203365062248,2.1604880770340777,2.3802652848239,0.00479997351738749,0.6016942000970815,1.0224731511285428,1.1510410816876147,50000.0,5.0,250000.0,2556.182877821357,2877.6027042190367
2025-09-23,LAURUSLABS,SHORT,A_MOD_BREAK_C1_LOW,MODERATE,2025-09-23 11:15:00+05:30,2025-09-23 11:30:00+05:30,892.02156,898.7117217000001,881.31730128,2025-09-23 12:00:00+05:30,898.7117217000001,SL,-4.4052026013006325,-3.7500000000000497,53.891567349157235,28.542510119839392,12.616787537746136,1.5272386027989415,2.6413628844799106,0.005043193089105757,0.8772667554898148,-0.8810405202601265,-0.75000000000001,50000.0,5.0,250000.0,-2202.6013006503163,-1875.000000000025
2025-09-23,SJVN,SHORT,A_MOD_BREAK_C1_LOW,MODERATE,2025-09-23 11:00:00+05:30,2025-09-23 11:15:00+05:30,92.85000000000001,93.54637500000001,91.73580000000001,2025-09-23 11:30:00+05:30,92.55684,BE,0.9304034246526638,1.5786752827141328,25.10824095897658,32.37410070312097,14.431239388794113,1.4612284153852975,2.2728767868965267,0.003913578348454551,0.49233858707707573,0.18608068493053276,0.3157350565428266,50000.0,5.0,250000.0,465.2017123263319,789.3376413570664
2025-09-24,ANUP,SHORT,A_MOD_BREAK_C1_LOW,MODERATE,2025-09-24 11:15:00+05:30,2025-09-24 11:30:00+05:30,2412.5174,2430.6112805000002,2383.5671912000003,2025-09-24 11:45:00+05:30,2397.1699999999996,BE,2.534597275864345,3.1807853489472366,32.5879276245605,39.84575835403844,5.80282337435569,1.236106738683147,1.1314483898624583,0.00739518070863581,0.5217100131310811,0.506919455172869,0.6361570697894473,50000.0,5.0,250000.0,1267.2986379321724,1590.3926744736182
2025-09-24,APEX,SHORT,A_MOD_BREAK_C1_LOW,MODERATE,2025-09-24 11:00:00+05:30,2025-09-24 11:15:00+05:30,233.45,235.200875,230.6486,2025-09-24 12:00:00+05:30,232.70602999999997,BE,0.9451720420074481,1.593424716213362,38.61852919796194,35.02170766294792,22.91149710504557,1.3105872812219614,1.847558010087458,0.005004374239096543,0.6610086126876453,0.1890344084014896,0.3186849432426724,50000.0,5.0,250000.0,472.58602100372406,796.7123581066809
2025-09-24,DBREALTY,SHORT,A_MOD_BREAK_C1_LOW,MODERATE,2025-09-24 11:15:00+05:30,2025-09-24 11:30:00+05:30,172.79999999999998,174.096,170.72639999999998,2025-09-24 14:30:00+05:30,172.15,EOD,1.232908120727049,1.8807870370369715,27.08497114414942,21.962616819556402,6.9841269841269495,1.2846543458764847,2.6880845013640378,0.006384561345510129,0.4910890776906261,0.2465816241454098,0.3761574074073943,50000.0,5.0,250000.0,616.4540603635245,940.3935185184857
2025-09-24,GODREJPROP,SHORT,A_MOD_BREAK_C1_LOW,MODERATE,2025-09-24 10:30:00+05:30,2025-09-24 10:45:00+05:30,2075.18488,2090.7487665999997,2050.2826614399996,2025-09-24 11:15:00+05:30,2067.183,BE,1.2801745545870105,1.927992073650759,25.86074105282063,26.20817843798008,8.575309958174055,1.3872821724839541,2.422301341022369,0.004147465437788031,0.49068549597700145,0.2560349109174021,0.3855984147301518,50000.0,5.0,250000.0,640.0872772935053,963.9960368253794
2025-09-24,MGL,SHORT,A_MOD_BREAK_C1_LOW,MODERATE,2025-09-24 10:45:00+05:30,2025-09-24 11:00:00+05:30,1296.44066,1306.16396495,1280.88337208,2025-09-24 11:30:00+05:30,1289.2562,BE,2.124119010681212,2.7708402789526616,35.182973164496204,16.262135921777585,9.77328404966652,1.1082264629683027,2.5215114837300208,0.0047659405853411625,0.5816842284868959,0.4248238021362424,0.5541680557905323,50000.0,5.0,250000.0,1062.059505340606,1385.4201394763306
2025-09-24,NAVKARCORP,SHORT,B_HUGE_RED_FAILED_BOUNCE,HUGE,2025-09-24 10:00:00+05:30,2025-09-24 11:30:00+05:30,124.28,125.2121,122.78864,2025-09-24 12:45:00+05:30,123.2687,BE,3.42360204885197,4.068635339555865,27.4172140257209,5.555555553676939,9.331145647099548,0.9218542769550752,3.8770564688452263,0.005378813102030969,0.4725827088529516,0.684720409770394,0.8137270679111729,50000.0,5.0,250000.0,1711.801024425985,2034.3176697779322
2025-09-24,NESCO,SHORT,A_MOD_BREAK_C1_LOW,MODERATE,2025-09-24 11:15:00+05:30,2025-09-24 11:30:00+05:30,1444.81098,1455.6470623500002,1427.47324824,2025-09-24 14:30:00+05:30,1441.4112999999998,BE,0.5277188314150028,1.1765137609904575,32.31527104520424,33.83458646557183,34.754797441364616,0.736174781374944,1.7515144168258923,0.008231893779470074,0.4611353732599734,0.10554376628300055,0.2353027521980915,50000.0,5.0,250000.0,263.8594157075014,588.2568804952288
2025-09-24,SRHHYPOLTD,SHORT,A_MOD_BREAK_C1_LOW,MODERATE,2025-09-24 11:00:00+05:30,2025-09-24 11:15:00+05:30,603.8792,608.408294,596.6326495999999,2025-09-24 11:45:00+05:30,602.2011999999999,BE,0.7408326147074378,1.3893507178257765,27.9920102571018,24.611398961945355,18.505324446487396,0.4376162407035289,1.6112114495699714,0.004464285714285728,0.33702356845814313,0.14816652294148755,0.27787014356515527,50000.0,5.0,250000.0,370.4163073537189,694.6753589128882
2025-09-25,ENGINERSIN,SHORT,A_MOD_BREAK_C1_LOW,MODERATE,2025-09-25 10:45:00+05:30,2025-09-25 11:00:00+05:30,201.63,203.142225,199.21044,2025-09-25 11:45:00+05:30,199.04534999999996,BE,5.767399694491068,6.409388483856667,31.107554073428545,25.3303964679598,26.118373275235957,1.052291883156165,1.9618513750826416,0.0041504355832566045,0.5088569594078891,1.1534799388982138,1.2818776967713332,50000.0,5.0,250000.0,2883.699847245535,3204.6942419283328
2025-09-25,GALAXYSURF,SHORT,A_PULLBACK_C2_THEN_BREAK_C2_LOW,MODERATE,2025-09-25 10:45:00+05:30,2025-09-25 11:15:00+05:30,2282.64338,2299.76320535,2255.25165944,2025-09-25 12:00:00+05:30,2267.783,BE,2.6089899561209684,3.255081396026058,36.34225846723974,17.397660818357892,26.971179989124412,1.2768086004929506,2.5476215633909907,0.004722111105555275,0.6285753820948623,0.5217979912241937,0.6510162792052115,50000.0,5.0,250000.0,1304.494978060484,1627.540698013029
2025-09-25,KSCL,SHORT,A_MOD_BREAK_C1_LOW,MODERATE,2025-09-25 10:45:00+05:30,2025-09-25 11:00:00+05:30,1119.776,1128.17432,1106.338688,2025-09-25 11:15:00+05:30,1111.0230999999999,BE,3.26308451142113,3.9083263081188475,26.371054555662052,21.882352940455647,11.900890848874381,1.0939698164038374,2.5142920682757395,0.0052954895938213285,0.4470105362056023,0.652616902284226,0.7816652616237695,50000.0,5.0,250000.0,1631.5422557105649,1954.1631540594237
2025-09-25,SJS,SHORT,A_MOD_BREAK_C1_LOW,MODERATE,2025-09-25 10:30:00+05:30,2025-09-25 10:45:00+05:30,1493.30128,1504.5010396,1475.3816646399998,2025-09-25 11:00:00+05:30,1489.5552999999998,BE,0.6055674896052017,1.254261296822884,29.35059341058831,19.736842104744014,19.39102564102572,0.7871362127217146,3.0053625723585706,0.004992062429470376,0.4380077383851247,0.12111349792104033,0.2508522593645768,50000.0,5.0,250000.0,302.78374480260084,627.1306484114419
2025-09-26,AARTIIND,SHORT,A_MOD_BREAK_C1_LOW,MODERATE,2025-09-26 11:15:00+05:30,2025-09-26 11:30:00+05:30,373.4253,376.22598975,368.9441964,2025-09-26 14:30:00+05:30,372.0,EOD,1.2605708277392025,1.908413811276302,26.348140923600756,25.352112673556718,17.12204007285973,1.1027648958282852,2.3575252899090158,0.005130703966980044,0.4482059706239612,0.2521141655478405,0.38168276225526043,50000.0,5.0,250000.0,630.2854138696013,954.206905638151
2025-09-26,BOMDYEING,SHORT,A_MOD_BREAK_C1_LOW,MODERATE,2025-09-26 11:15:00+05:30,2025-09-26 11:30:00+05:30,169.35,170.620125,167.3178,2025-09-26 12:45:00+05:30,168.91522999999998,BE,0.6349877507399249,1.2836433421907723,36.93345868740473,20.106382975728735,12.567198170973889,1.4411954480569478,3.194047791726257,0.006378529691992489,0.6662110837210367,0.12699755014798497,0.25672866843815445,50000.0,5.0,250000.0,317.4938753699624,641.8216710953861
2025-09-26,CONCORDBIO,SHORT,A_MOD_BREAK_C1_LOW,MODERATE,2025-09-26 11:15:00+05:30,2025-09-26 11:30:00+05:30,1537.39246,1548.9229034500001,1518.94375048,2025-09-26 11:45:00+05:30,1529.6752999999997,BE,1.8627603141953764,2.5098210771764733,36.591937780491364,17.71620486964899,16.991059706158232,0.9709884383869753,3.211579310146977,0.008575883575883562,0.5788020434250911,0.37255206283907527,0.5019642154352947,50000.0,5.0,250000.0,931.3801570976882,1254.9105385882367
2025-09-26,FORCEMOT,SHORT,A_MOD_BREAK_C1_LOW,MODERATE,2025-09-26 11:00:00+05:30,2025-09-26 11:15:00+05:30,17706.458,17839.256435,17493.980504,2025-09-26 14:00:00+05:30,17572.559999999998,BE,3.1356424904987446,3.781049829389962,27.71067395863572,35.61253561246458,39.77072310405644,0.6783372388656645,1.3380190705459662,0.006654084397986837,0.3612700797083254,0.6271284980997489,0.7562099658779924,50000.0,5.0,250000.0,1567.8212452493724,1890.524914694981
