trade_date,ticker,side,setup,impulse_type,signal_time_ist,entry_time_ist,entry_price,sl_price,target_price,exit_time_ist,exit_price,outcome,pnl_pct,pnl_pct_gross,adx_signal,rsi_signal,stochk_signal,avwap_dist_atr_signal,ema20_gap_atr_signal,atr_pct_signal,quality_score,position_size_rs,pnl_rs
2025-08-26,BANKBARODA,SHORT,A_MOD_BREAK_C1_LOW,MODERATE,2025-08-26 11:00:00+05:30,2025-08-26 11:15:00+05:30,237.89999999999998,240.27899999999997,235.521,2025-08-26 14:30:00+05:30,236.2,EOD,0.5854503544332168,0.7145859604875952,49.84284791997237,25.331125821942933,27.139364303178567,1.1012907853182339,2.6090859623991776,0.003202684612105972,0.8003686062302764,50000,292.7251772166084
2025-08-26,GODIGIT,SHORT,A_MOD_BREAK_C1_LOW,MODERATE,2025-08-26 10:00:00+05:30,2025-08-26 10:15:00+05:30,362.12756,365.7488356,358.5062844,2025-08-26 10:45:00+05:30,362.163772756,BE,-0.14007803901949134,-0.009999999999999344,29.621336182573003,12.91666666515981,4.94720276170187,1.36381465623676,3.313014669985629,0.0052067954093584605,0.542987607580028,50000,-70.03901950974567
2025-08-26,KPIL,SHORT,A_MOD_BREAK_C1_LOW,MODERATE,2025-08-26 10:15:00+05:30,2025-08-26 10:30:00+05:30,1260.2479,1272.850379,1247.6454210000002,2025-08-26 11:15:00+05:30,1260.37392479,BE,-0.1400780390194921,-0.009999999999997938,55.02043400038531,22.14650766557068,14.470104285734534,1.3987682394695213,3.524687790524984,0.005526738997485819,0.8547844419071662,50000,-70.03901950974605
2025-08-29,ALKYLAMINE,SHORT,A_MOD_BREAK_C1_LOW,MODERATE,2025-08-29 10:00:00+05:30,2025-08-29 10:15:00+05:30,2005.0989,2025.149889,1985.0479109999999,2025-08-29 11:00:00+05:30,2025.149889,SL,-1.1313656828414014,-1.0000000000000036,50.367745490410016,17.977528089483727,25.87327730882755,0.6908970394070956,2.9424811900621246,0.005887420000142375,0.7309069818962417,50000,-565.6828414207007
2025-08-29,CANFINHOME,SHORT,A_MOD_BREAK_C1_LOW,MODERATE,2025-08-29 10:00:00+05:30,2025-08-29 10:15:00+05:30,715.8568,723.0153680000001,708.698232,2025-08-29 14:15:00+05:30,708.698232,TARGET,0.871235617808915,1.0000000000000082,46.61342284583688,16.320474776092155,3.4024003076232194,1.690295109204594,4.0312183411836084,0.004067674944916908,0.8550029867983571,50000,435.6178089044575
2025-08-29,MUTHOOTFIN,SHORT,A_MOD_BREAK_C1_LOW,MODERATE,2025-08-29 10:00:00+05:30,2025-08-29 10:15:00+05:30,2609.27804,2635.3708204,2583.1852596000003,2025-08-29 11:00:00+05:30,2635.3708204,SL,-1.1313656828413998,-0.9999999999999928,27.538377355904565,12.485549132745263,1.4065346642667016,1.7673019471549314,4.311679139648784,0.004496269984182317,0.5823535010906815,50000,-565.6828414206999
2025-09-01,IPCALAB,SHORT,A_MOD_BREAK_C1_LOW,MODERATE,2025-09-01 11:00:00+05:30,2025-09-01 11:15:00+05:30,1363.7272,1377.364472,1350.089928,2025-09-01 14:15:00+05:30,1363.86357272,BE,-0.140078039019493,-0.010000000000003957,42.76726937053879,24.18699186923051,8.700339611216064,1.4303497122145197,2.851828540174378,0.004585331127907739,0.7518202401956229,50000,-70.03901950974651
2025-09-01,UBL,SHORT,A_MOD_BREAK_C1_LOW,MODERATE,2025-09-01 10:00:00+05:30,2025-09-01 10:15:00+05:30,1813.33726,1831.4706326,1795.2038874,2025-09-01 10:45:00+05:30,1813.518593726,BE,-0.14007803901949942,-0.010000000000002649,29.276032606472384,8.085106382817969,7.107796312286287,0.9443100115489869,2.943791482400234,0.005790868276420598,0.4643947411181584,50000,-70.0390195097497
2025-09-04,NAZARA,SHORT,A_PULLBACK_C2_THEN_BREAK_C2_LOW,MODERATE,2025-09-04 10:45:00+05:30,2025-09-04 11:15:00+05:30,278.9442,281.73364200000003,276.154758,2025-09-04 11:45:00+05:30,278.97209442,BE,-0.14007803901948745,-0.009999999999998399,57.600096778656315,22.65624999752187,21.96256626636351,1.3176051021724513,2.8255609086999423,0.006861239119303624,0.840580892880179,50000,-70.03901950974372
2025-09-04,ZUARI,SHORT,A_MOD_BREAK_C1_LOW,MODERATE,2025-09-04 10:15:00+05:30,2025-09-04 10:30:00+05:30,312.03758000000005,315.1579558,308.91720420000007,2025-09-04 10:45:00+05:30,308.91720420000007,TARGET,0.8712356178089236,0.9999999999999923,42.80166082976173,34.595162985311575,19.519179177206166,1.1434403968064208,2.3939559381139106,0.015737338232944546,0.7021269818875495,50000,435.61780890446175
