trade_date,ticker,setup,impulse_type,signal_time_ist,entry_time_ist,entry_price,sl_price,target_price,exit_time_ist,exit_price,outcome,pnl_pct,quality_score,adx_signal,rsi_signal,stochk_signal,avwap_dist_atr_signal,ema20_gap_atr_signal,atr_pct_signal
2025-08-26,KPIL,A_MOD_BREAK_C1_LOW,MODERATE,2025-08-26 10:15:00+05:30,2025-08-26 10:30:00+05:30,1260.2479,1272.850379,1247.6454210000002,2025-08-26 11:15:00+05:30,1260.37392479,BE,-0.009999999999997938,0.8547844419071662,55.02043400038531,22.14650766557068,14.470104285734534,1.3987682394695213,3.524687790524984,0.005526738997485819
2025-08-26,BANKBARODA,A_MOD_BREAK_C1_LOW,MODERATE,2025-08-26 11:00:00+05:30,2025-08-26 11:15:00+05:30,237.89999999999998,240.27899999999997,235.521,2025-08-26 14:30:00+05:30,236.2,EOD,0.7145859604875952,0.8003686062302764,49.84284791997237,25.331125821942933,27.139364303178567,1.1012907853182339,2.6090859623991776,0.003202684612105972
2025-08-26,GODIGIT,A_MOD_BREAK_C1_LOW,MODERATE,2025-08-26 10:00:00+05:30,2025-08-26 10:15:00+05:30,362.12756,365.7488356,358.5062844,2025-08-26 10:45:00+05:30,362.163772756,BE,-0.009999999999999344,0.542987607580028,29.621336182573003,12.91666666515981,4.94720276170187,1.36381465623676,3.313014669985629,0.0052067954093584605
2025-08-29,CANFINHOME,A_MOD_BREAK_C1_LOW,MODERATE,2025-08-29 10:00:00+05:30,2025-08-29 10:15:00+05:30,715.8568,723.0153680000001,708.698232,2025-08-29 14:15:00+05:30,708.698232,TARGET,1.0000000000000082,0.8550029867983571,46.61342284583688,16.320474776092155,3.4024003076232194,1.690295109204594,4.0312183411836084,0.004067674944916908
2025-08-29,HDFCBANK,A_MOD_BREAK_C1_LOW,MODERATE,2025-08-29 13:00:00+05:30,2025-08-29 13:15:00+05:30,953.00936,962.5394536,943.4792664,2025-08-29 14:30:00+05:30,953.7,EOD,-0.07246938267217337,0.8271487775042619,41.143251833617455,25.3164556939592,11.987650377940613,2.305056197675198,2.456810573385383,0.002351249756638152
2025-08-29,ALKYLAMINE,A_MOD_BREAK_C1_LOW,MODERATE,2025-08-29 10:00:00+05:30,2025-08-29 10:15:00+05:30,2005.0989,2025.149889,1985.0479109999999,2025-08-29 11:00:00+05:30,2025.149889,SL,-1.0000000000000036,0.7309069818962417,50.367745490410016,17.977528089483727,25.87327730882755,0.6908970394070956,2.9424811900621246,0.005887420000142375
2025-08-29,MUTHOOTFIN,A_MOD_BREAK_C1_LOW,MODERATE,2025-08-29 10:00:00+05:30,2025-08-29 10:15:00+05:30,2609.27804,2635.3708204,2583.1852596000003,2025-08-29 11:00:00+05:30,2635.3708204,SL,-0.9999999999999928,0.5823535010906815,27.538377355904565,12.485549132745263,1.4065346642667016,1.7673019471549314,4.311679139648784,0.004496269984182317
2025-09-01,IPCALAB,A_MOD_BREAK_C1_LOW,MODERATE,2025-09-01 11:00:00+05:30,2025-09-01 11:15:00+05:30,1363.7272,1377.364472,1350.089928,2025-09-01 14:15:00+05:30,1363.86357272,BE,-0.010000000000003957,0.7518202401956229,42.76726937053879,24.18699186923051,8.700339611216064,1.4303497122145197,2.851828540174378,0.004585331127907739
2025-09-01,UBL,A_MOD_BREAK_C1_LOW,MODERATE,2025-09-01 10:00:00+05:30,2025-09-01 10:15:00+05:30,1813.33726,1831.4706326,1795.2038874,2025-09-01 10:45:00+05:30,1813.518593726,BE,-0.010000000000002649,0.4643947411181584,29.276032606472384,8.085106382817969,7.107796312286287,0.9443100115489869,2.943791482400234,0.005790868276420598
2025-09-04,NAZARA,A_PULLBACK_C2_THEN_BREAK_C2_LOW,MODERATE,2025-09-04 10:45:00+05:30,2025-09-04 11:15:00+05:30,278.9442,281.73364200000003,276.154758,2025-09-04 11:45:00+05:30,278.97209442,BE,-0.009999999999998399,0.840580892880179,57.600096778656315,22.65624999752187,21.96256626636351,1.3176051021724513,2.8255609086999423,0.006861239119303624
2025-09-04,ZUARI,A_MOD_BREAK_C1_LOW,MODERATE,2025-09-04 10:15:00+05:30,2025-09-04 10:30:00+05:30,312.03758000000005,315.1579558,308.91720420000007,2025-09-04 10:45:00+05:30,308.91720420000007,TARGET,0.9999999999999923,0.7021269818875495,42.80166082976173,34.595162985311575,19.519179177206166,1.1434403968064208,2.3939559381139106,0.015737338232944546
2025-09-05,UPL,A_MOD_BREAK_C1_LOW,MODERATE,2025-09-05 11:00:00+05:30,2025-09-05 11:15:00+05:30,692.41149,699.3356048999999,685.4873751,2025-09-05 12:15:00+05:30,685.4873751,TARGET,0.9999999999999928,0.6662000739324401,39.748596043073896,28.1306715049228,21.244975476638608,1.1998350473504664,2.423704196458743,0.0049227311621769295
2025-09-05,ACE,A_MOD_BREAK_C1_LOW,MODERATE,2025-09-05 11:00:00+05:30,2025-09-05 11:15:00+05:30,1050.18992,1060.6918192,1039.6880208,2025-09-05 12:15:00+05:30,1050.294938992,BE,-0.009999999999994395,0.630027262113434,29.016747663578663,23.49514563042932,4.649110167611911,1.9130059837700226,2.9993602575928153,0.006288923336324853
2025-09-05,JLHL,A_MOD_BREAK_C1_LOW,MODERATE,2025-09-05 11:00:00+05:30,2025-09-05 11:15:00+05:30,1426.2147,1440.476847,1411.952553,2025-09-05 14:30:00+05:30,1430.3,EOD,-0.28644354878686645,0.5802200693666597,34.43709079740051,25.414364639901507,15.829528158295181,1.1907924222994146,1.9055006700650907,0.004236142406489394
2025-09-08,ERIS,A_MOD_BREAK_C1_LOW,MODERATE,2025-09-08 11:00:00+05:30,2025-09-08 11:15:00+05:30,1707.95834,1725.0379234,1690.8787565999999,2025-09-08 11:30:00+05:30,1708.129135834,BE,-0.01000000000000269,0.809057793259284,52.99856896284895,27.32447817764239,36.88888888888908,1.1381237741626822,1.997722655616289,0.005702087841394252
2025-09-08,PARADEEP,A_MOD_BREAK_C1_LOW,MODERATE,2025-09-08 10:30:00+05:30,2025-09-08 10:45:00+05:30,193.25,195.1825,191.3175,2025-09-08 11:00:00+05:30,191.3175,TARGET,1.0000000000000022,0.7215706829632909,35.09057298588185,9.269162209182042,4.312768082730955,1.9154976467146465,3.800092284715077,0.008282910271546621
2025-09-08,PUNJABCHEM,A_MOD_BREAK_C1_LOW,MODERATE,2025-09-08 10:45:00+05:30,2025-09-08 11:00:00+05:30,1096.7806,1107.7484060000002,1085.812794,2025-09-08 12:00:00+05:30,1096.8902780600001,BE,-0.010000000000007147,0.7050762733349636,34.816934622332205,35.24590163853533,20.11735521419715,1.8446985942856031,3.0648108947886255,0.006947519208230271
2025-09-08,APOLLOHOSP,A_MOD_BREAK_C1_LOW,MODERATE,2025-09-08 10:45:00+05:30,2025-09-08 11:00:00+05:30,7765.9465,7843.605965,7688.287035,2025-09-08 14:30:00+05:30,7800.0,EOD,-0.4384977413892818,0.6812913981735724,39.35455197720549,31.93069306908562,19.475655430711587,1.3198463915170862,2.346119237646709,0.0033010887156098277
2025-09-08,SHK,A_MOD_BREAK_C1_LOW,MODERATE,2025-09-08 11:00:00+05:30,2025-09-08 11:15:00+05:30,254.99899000000002,257.5489799,252.4490001,2025-09-08 13:45:00+05:30,255.02448989900003,BE,-0.010000000000004068,0.6486268632153009,33.61727255193017,23.344103389929018,13.917931380707634,1.6249587139219905,3.4354528442269046,0.0075859291084855
2025-09-08,GRINFRA,A_MOD_BREAK_C1_LOW,MODERATE,2025-09-08 10:15:00+05:30,2025-09-08 10:30:00+05:30,1269.8459799999998,1282.5444397999997,1257.1475202,2025-09-08 11:00:00+05:30,1282.5444397999997,SL,-0.9999999999999931,0.5322822082615515,26.003751029855596,8.943089430385484,9.699697256424162,1.6127196732212432,3.753625093449542,0.0031471282454760157
2025-09-08,ELGIEQUIP,A_MOD_BREAK_C1_LOW,MODERATE,2025-09-08 10:15:00+05:30,2025-09-08 10:30:00+05:30,474.4051,479.149151,469.661049,2025-09-08 14:30:00+05:30,474.2,EOD,0.04323309340477491,0.4392749790702282,31.364059050821684,46.36871508017224,45.9119496855346,0.8439115672667592,1.222591380724402,0.005283757338551837
2025-09-08,FACT,A_MOD_BREAK_C1_LOW,MODERATE,2025-09-08 10:45:00+05:30,2025-09-08 11:00:00+05:30,987.55245,997.4279745,977.6769255,2025-09-08 13:45:00+05:30,977.6769255,TARGET,0.9999999999999983,0.31441067734577927,27.231585016198736,30.255164032992468,43.75894353816585,0.3520351782363968,1.6866149182285755,0.006580612503163764
2025-09-09,VOLTAMP,A_MOD_BREAK_C1_LOW,MODERATE,2025-09-09 11:00:00+05:30,2025-09-09 11:15:00+05:30,7499.9997,7574.999697,7424.999703,2025-09-09 12:45:00+05:30,7574.999697,SL,-0.9999999999999984,0.9135120987550274,55.15831090603982,15.307262569784513,5.741626794258383,1.7343548500287285,4.283789672651379,0.0054893827536342185
2025-09-09,BAJAJCON,A_MOD_BREAK_C1_LOW,MODERATE,2025-09-09 10:15:00+05:30,2025-09-09 10:30:00+05:30,220.23,222.4323,218.02769999999998,2025-09-09 12:15:00+05:30,222.4323,SL,-1.0000000000000036,0.6555764523488898,38.86562940523602,20.49306625135749,16.27461341108606,1.2148114929734264,3.1585421990114564,0.005090930301891161
2025-09-09,REPCOHOME,A_MOD_BREAK_C1_LOW,MODERATE,2025-09-09 10:15:00+05:30,2025-09-09 10:30:00+05:30,354.02918,357.5694718,350.4888882,2025-09-09 14:30:00+05:30,354.0,EOD,0.008242258448864767,0.5845446409758579,26.106388090078404,26.388888883758028,20.312500000000536,1.902564683569611,2.6482852376076798,0.002914834388994205
2025-09-09,AGI,A_MOD_BREAK_C1_LOW,MODERATE,2025-09-09 11:00:00+05:30,2025-09-09 11:15:00+05:30,854.17913,862.7209213,845.6373387,2025-09-09 14:30:00+05:30,851.65,EOD,0.2960889479938487,0.5738597381679995,32.93742831399578,30.80724876299412,14.800267973255151,1.2918283785469677,1.8745669442468678,0.00484077285154127
2025-09-09,GSFC,A_MOD_BREAK_C1_LOW,MODERATE,2025-09-09 10:15:00+05:30,2025-09-09 10:30:00+05:30,204.06,206.10060000000001,202.0194,2025-09-09 14:30:00+05:30,204.39,EOD,-0.161717142017046,0.539157763300246,25.637423587467644,13.043478258979121,4.027268196074304,1.6834080542184646,4.132989851047269,0.005869595634531982
2025-09-10,SRHHYPOLTD,A_MOD_BREAK_C1_LOW,MODERATE,2025-09-10 13:15:00+05:30,2025-09-10 13:30:00+05:30,615.3769,621.530669,609.223131,2025-09-10 14:30:00+05:30,615.0,EOD,0.061247017884483126,0.9081635507361421,46.544236715742805,28.320312498451216,26.904761904762324,2.35204628775218,2.2825564324755203,0.004102355808285936
2025-09-10,RALLIS,A_MOD_BREAK_C1_LOW,MODERATE,2025-09-10 11:15:00+05:30,2025-09-10 11:30:00+05:30,341.18175,344.5935675,337.76993250000004,2025-09-10 12:30:00+05:30,337.76993250000004,TARGET,0.9999999999999951,0.7104178420474514,42.843362651535465,16.35220125642192,7.1621457169629865,1.187242298710968,2.8393569871407043,0.0076239280485254106
2025-09-10,PGHL,A_PULLBACK_C2_THEN_BREAK_C2_LOW,MODERATE,2025-09-10 10:45:00+05:30,2025-09-10 11:15:00+05:30,6368.726,6432.413259999999,6305.03874,2025-09-10 12:30:00+05:30,6369.3628726,BE,-0.010000000000000953,0.643387339643402,32.29064613437914,22.192513368817814,7.459389213775168,1.7087294150155135,2.433784172715871,0.005202143641949011
2025-09-11,MINDACORP,A_MOD_BREAK_C1_LOW,MODERATE,2025-09-11 13:00:00+05:30,2025-09-11 13:15:00+05:30,504.59906,509.6450506,499.5530694,2025-09-11 14:30:00+05:30,507.5,EOD,-0.5749000008045975,0.7720099331183223,41.95351002893283,29.081632648906663,22.557399027987703,1.6154701867675998,2.0280338704664627,0.0031676895664224953
2025-09-11,PRECAM,A_MOD_BREAK_C1_LOW,MODERATE,2025-09-11 13:00:00+05:30,2025-09-11 13:15:00+05:30,217.56,219.7356,215.3844,2025-09-11 13:30:00+05:30,217.581756,BE,-0.010000000000004847,0.7600083980020444,36.66722653346963,17.11822659950964,3.5963095603778883,2.362149095202339,2.7382139801956398,0.012407703183912842
2025-09-11,CROMPTON,A_MOD_BREAK_C1_LOW,MODERATE,2025-09-11 13:00:00+05:30,2025-09-11 13:15:00+05:30,315.28693000000004,318.43979930000006,312.1340607,2025-09-11 14:30:00+05:30,315.0,EOD,0.09100599254147348,0.6268448290595625,27.789655270637496,15.384615380933965,6.4917976760078995,2.2569912514781336,2.726546957123264,0.003090822634331902
2025-09-11,WHIRLPOOL,A_MOD_BREAK_C1_LOW,MODERATE,2025-09-11 13:00:00+05:30,2025-09-11 13:15:00+05:30,1343.93116,1357.3704716000002,1330.4918484,2025-09-11 14:30:00+05:30,1336.3,EOD,0.5678237269236421,0.618785305539578,27.252353702638533,28.925619834041385,9.423688394276743,2.9403908055188563,2.443518860016899,0.00469750209662523
2025-09-11,ENDURANCE,A_MOD_BREAK_C1_LOW,MODERATE,2025-09-11 11:00:00+05:30,2025-09-11 11:15:00+05:30,2957.2084400000003,2986.7805244000006,2927.6363556,2025-09-11 13:00:00+05:30,2927.6363556,TARGET,1.0000000000000073,0.5535205427735195,25.57075863357333,25.241016651749973,6.863748447262405,1.7711952186852546,2.1252616943005784,0.006155888030888028
2025-09-11,AURIONPRO,A_MOD_BREAK_C1_LOW,MODERATE,2025-09-11 11:00:00+05:30,2025-09-11 11:15:00+05:30,1254.5490399999999,1267.0945304,1242.0035495999998,2025-09-11 13:00:00+05:30,1242.0035495999998,TARGET,1.000000000000005,0.5351577392006056,26.967476505728143,29.459459458344583,15.763491904299846,1.5622345107261473,1.9450910447521537,0.004058700305114087
2025-09-11,ANGELONE,B_HUGE_RED_FAILED_BOUNCE,HUGE,2025-09-11 10:15:00+05:30,2025-09-11 13:00:00+05:30,2308.5382,2331.623582,2285.4528179999998,2025-09-11 13:15:00+05:30,2285.4528179999998,TARGET,1.000000000000009,0.44890050184482533,31.032473926204403,37.13826366475891,38.43494688778941,0.6895467305318853,1.254854302173587,0.005208011374173194
2025-09-12,ORIENTHOT,A_MOD_BREAK_C1_LOW,MODERATE,2025-09-12 11:00:00+05:30,2025-09-12 11:15:00+05:30,142.33999999999997,143.7634,140.91659999999996,2025-09-12 13:45:00+05:30,142.35423399999996,BE,-0.009999999999991323,0.7892683434380732,41.2446199275729,28.809788649573576,17.55003450655622,1.7748516829970267,3.153659228161114,0.006797226932067883
2025-09-12,KOTHARIPET,A_MOD_BREAK_C1_LOW,MODERATE,2025-09-12 10:30:00+05:30,2025-09-12 10:45:00+05:30,158.2,159.78199999999998,156.618,2025-09-12 11:30:00+05:30,158.21581999999998,BE,-0.009999999999994211,0.5539385610058831,29.980176105431667,31.325301197271216,22.116747181964694,1.3956338252823317,2.289859956108793,0.005170686807980729
2025-09-12,METROPOLIS,A_MOD_BREAK_C1_LOW,MODERATE,2025-09-12 10:30:00+05:30,2025-09-12 10:45:00+05:30,2091.5816,2112.497416,2070.665784,2025-09-12 12:15:00+05:30,2091.7907581599998,BE,-0.009999999999989866,0.5313455439347252,33.61208451461906,10.434782608377574,19.214876033058207,0.9552244355167965,3.3024647336735735,0.00381043430756622
2025-09-12,SRHHYPOLTD,A_MOD_BREAK_C1_LOW,MODERATE,2025-09-12 13:15:00+05:30,2025-09-12 13:30:00+05:30,607.07856,613.1493456000001,601.0077744,2025-09-12 14:00:00+05:30,607.1392678560001,BE,-0.010000000000003593,0.5281928468458528,27.43515193973846,33.333333330628236,13.715913715913723,1.4962259244919516,1.8965206192736872,0.003786008230452694
2025-09-12,CAPITALSFB,A_PULLBACK_C2_THEN_BREAK_C2_LOW,MODERATE,2025-09-12 13:00:00+05:30,2025-09-12 13:30:00+05:30,292.04158,294.9619958,289.1211642,2025-09-12 14:30:00+05:30,292.2,EOD,-0.05424570021843405,0.5045394106246257,36.58459040055274,40.727272723126184,34.10794602698662,0.8354926567896809,0.9911867935628107,0.0050129603364796925
